21.06.2019;12:19:18;120.3;31.45;2
21.06.2019;12:19:48;120.3;31.45;2
21.06.2019;12:20:18;120.3;31.5;2
21.06.2019;12:20:48;120.3;31.55;2
21.06.2019;12:21:18;120.3;31.55;2
21.06.2019;12:21:48;120.3;31.5;2
21.06.2019;12:22:18;120.3;31.55;2
21.06.2019;12:22:48;120.3;31.6;2
21.06.2019;12:23:18;120.3;31.6;2
21.06.2019;12:23:48;120.3;31.6;2
21.06.2019;12:24:18;120.3;31.65;2
21.06.2019;12:24:48;120.3;31.65;2
21.06.2019;12:25:18;120.3;31.7;2
21.06.2019;12:25:48;120.3;31.7;2
21.06.2019;12:26:19;120.3;31.7;2
21.06.2019;12:26:48;120.3;31.75;2
21.06.2019;12:27:18;120.3;31.75;2
21.06.2019;12:27:48;120.3;31.75;2
21.06.2019;12:28:18;120.3;31.8;2
21.06.2019;12:28:48;120.3;31.8;2
21.06.2019;12:29:18;120.3;31.75;2
21.06.2019;12:29:48;120.3;31.85;2
21.06.2019;12:30:18;120.3;31.85;2
21.06.2019;12:30:48;120.3;31.8;2
21.06.2019;12:31:18;120.3;31.9;2
21.06.2019;12:31:48;120.3;31.9;2
21.06.2019;12:32:18;120.3;31.9;2
21.06.2019;12:32:48;120.3;31.9;2
21.06.2019;12:33:18;120.3;31.95;2
21.06.2019;12:33:48;120.3;31.95;2
21.06.2019;12:34:18;120.3;31.9;2
21.06.2019;12:34:48;120.3;32;2
21.06.2019;12:35:18;120.3;31.95;2
21.06.2019;12:35:48;120.3;32;2
21.06.2019;12:36:18;120.3;31.95;2
21.06.2019;12:36:48;120.3;32.05;2
21.06.2019;12:37:18;120.3;32;2
21.06.2019;12:37:48;120.3;32.05;2
21.06.2019;12:38:18;120.3;32.05;2
21.06.2019;12:38:48;120.3;32.1;2
21.06.2019;12:39:18;120.3;32.1;2
21.06.2019;12:39:48;120.3;32.05;2
21.06.2019;12:40:18;120.3;32.15;2
21.06.2019;12:40:48;120.3;32.15;2
21.06.2019;12:41:18;120.3;32.15;2
21.06.2019;12:41:48;120.3;32.15;2
21.06.2019;12:42:18;120.3;32.15;2
21.06.2019;12:42:48;120.3;32.2;2
21.06.2019;12:43:18;120.3;32.2;2
21.06.2019;12:43:48;120.3;32.2;2
21.06.2019;12:44:18;120.3;32.2;2
21.06.2019;12:44:48;120.3;32.25;2
21.06.2019;12:45:18;120.3;32.25;2
21.06.2019;12:45:48;120.3;32.25;2
21.06.2019;12:46:18;120.3;32.25;2
21.06.2019;12:46:48;120.3;32.25;2
21.06.2019;12:47:18;120.3;32.3;2
21.06.2019;12:47:48;120.3;32.3;2
21.06.2019;12:48:18;120.3;32.3;2
21.06.2019;12:48:48;120.3;32.3;2
21.06.2019;12:49:18;120.3;32.35;2
21.06.2019;12:49:48;120.3;32.35;2
21.06.2019;12:50:18;120.3;32.35;2
21.06.2019;12:50:48;120.3;32.35;2
21.06.2019;12:51:18;120.3;32.35;2
21.06.2019;12:51:48;120.3;32.35;2
21.06.2019;12:52:18;120.3;32.4;2
21.06.2019;12:52:48;120.3;32.4;2
21.06.2019;12:53:18;120.3;32.4;2
21.06.2019;12:53:48;120.3;32.4;2
21.06.2019;12:54:18;120.3;32.4;2
21.06.2019;12:54:48;120.3;32.4;2
21.06.2019;12:55:18;120.3;32.45;2
21.06.2019;12:55:48;120.3;32.45;2
21.06.2019;12:56:18;120.3;32.45;2
21.06.2019;12:56:48;120.3;32.45;2
21.06.2019;12:57:18;120.3;32.45;2
21.06.2019;12:57:48;120.3;32.45;2
21.06.2019;12:58:18;120.3;32.45;2
21.06.2019;12:58:48;120.3;32.45;2
21.06.2019;12:59:18;120.3;32.45;2
21.06.2019;12:59:48;120.3;32.45;2
21.06.2019;13:00:18;120.3;32.45;2
21.06.2019;13:00:48;120.3;32.45;2
21.06.2019;13:01:18;120.3;32.45;2
21.06.2019;13:01:48;120.3;32.45;2
21.06.2019;13:02:18;120.3;32.45;2
21.06.2019;13:02:48;120.3;32.45;2
21.06.2019;13:03:18;120.3;32.45;2
21.06.2019;13:03:48;120.3;32.45;2
21.06.2019;13:04:18;120.3;32.45;2
21.06.2019;13:04:48;120.3;32.45;2
21.06.2019;13:05:18;120.3;32.45;2
21.06.2019;13:05:48;120.3;32.45;2
21.06.2019;13:06:18;120.3;32.45;2
21.06.2019;13:06:48;120.3;32.45;2
21.06.2019;13:07:18;120.3;32.45;2
21.06.2019;13:07:48;120.3;32.45;2
